Date,B_Open,B_High,B_Low,B_Close,B_Volume,B_Value,B_weighted_Price,Inflation,DJ_Open,DJ_High,DJ_Low,DJ_Close,DJ_Adj_Close,DJ_Volume,Gold_Open,Gold_High,Gold_Low,Gold_Close,Fed
2017-02-20,1051.8,1089.99,1044.39,1084,3664.37,3902660.35,1065.03,2.7,20564.13,20624.05,20532.61,20624.05,20624.05,340620000,1233.36,1242.38,1232.3,1238.78,0.66
2017-02-21,1084,1126.86,1077,1124.62,8395.47,9273663.18,1104.6,2.7,20663.43,20757.64,20663.37,20743,20743,336880000,1236.29,1238.84,1232.88,1237.13,0.66
2017-02-22,1124.83,1143,1098.16,1130.01,11673.09,13146726.04,1126.24,2.7,20715.41,20781.59,20692.39,20775.6,20775.6,310530000,1236.91,1238.93,1226.52,1235.03,0.66
2017-02-23,1130.02,1193.92,1120.73,1188.11,11753.24,13558056.03,1153.56,2.7,20817.21,20840.7,20746.41,20810.32,20810.32,302110000,1237.29,1250.95,1235.97,1249.37,0.66
2017-02-24,1183.53,1220,1091.1,1180.14,19598.23,23023500.2,1174.77,2.7,20751.91,20821.76,20733.95,20821.76,20821.76,292540000,1249.12,1260.18,1248.13,1257.08,0.66
2017-02-25,1180.05,1184.73,1127,1152.2,6238.44,7226444.77,1158.37,2.7,20751.91,20821.76,20733.95,20821.76,20821.76,292540000,1249.12,1260.18,1248.13,1257.08,0.66
2017-02-26,1152.11,1184.97,1133,1179.05,3536.49,4127618.08,1167.15,2.7,20751.91,20821.76,20733.95,20821.76,20821.76,292540000,1249.12,1260.18,1248.13,1257.08,0.66
2017-02-27,1180.46,1197.99,1169,1194.64,4640.77,5511306.9,1187.58,2.7,20808.71,20851.33,20774.76,20837.44,20837.44,256540000,1256,1263.73,1247.1,1253.54,0.66
2017-02-28,1194.64,1209.99,1176.27,1191.21,7562.47,9017082.51,1192.35,2.7,20833.88,20841.24,20781.21,20812.24,20812.24,339210000,1253.05,1258.27,1245.93,1246.19,0.57
2017-03-01,1191.16,1231,1188.3,1226.39,6013.07,7276140.33,1210.05,2.4,20957.29,21169.11,20957.29,21115.55,21115.55,392820000,1245.99,1250.47,1237.22,1247.25,0.66
2017-03-02,1228,1283.25,1215,1257.6,7762.73,9679539.51,1246.92,2.4,21128.91,21129.2,20996.61,21002.97,21002.97,319910000,1247.31,1247.99,1231.31,1235.22,0.66
2017-03-03,1256.32,1298,1255,1285.33,7545.48,9615648.42,1274.36,2.4,21008.75,21039.96,20953.86,21005.71,21005.71,254420000,1234.84,1235.93,1223.4,1234.65,0.66
2017-03-04,1287.38,1289.55,1230,1260,4951.23,6237601.9,1259.81,2.4,21008.75,21039.96,20953.86,21005.71,21005.71,254420000,1234.84,1235.93,1223.4,1234.65,0.66
2017-03-05,1260,1275,1240,1273,3026.02,3809526.44,1258.92,2.4,21008.75,21039.96,20953.86,21005.71,21005.71,254420000,1234.84,1235.93,1223.4,1234.65,0.66
2017-03-06,1269.98,1285,1251,1278.49,4249.65,5420772.93,1275.58,2.4,20955.71,20986.43,20912.11,20954.34,20954.34,266620000,1234.84,1235.93,1223.4,1234.65,0.66
2017-03-07,1278.49,1281.62,1175.97,1233.05,14450.04,17887749.61,1237.9,2.4,20934.89,20970.54,20901.26,20924.76,20924.76,274630000,1236.59,1236.59,1225.1,1225.99,0.66
2017-03-08,1233.86,1245.49,1145.5,1150.05,13399.44,15905595.45,1187.03,2.4,20940.44,20951.44,20835.58,20855.73,20855.73,296780000,1225.94,1226.91,1212.9,1216.26,0.66
2017-03-09,1149.34,1208,1135.01,1190.89,7654.74,9019820.32,1178.33,2.4,20864.32,20900.57,20777.16,20858.19,20858.19,275960000,1216.12,1218.61,1205.1,1208.5,0.66
2017-03-10,1190.99,1350,975,1116.97,33467.94,38830456.29,1160.23,2.4,20919.01,20940.29,20827.66,20902.98,20902.98,315430000,1208.1,1209.04,1198.96,1200.04,0.66
2017-03-11,1111.55,1198,1106.51,1176.55,7346.79,8529224.3,1160.95,2.4,20919.01,20940.29,20827.66,20902.98,20902.98,315430000,1208.1,1209.04,1198.96,1200.04,0.66
2017-03-12,1176.58,1241.85,1170.9,1226.62,5793.91,7003314.41,1208.74,2.4,20919.01,20940.29,20827.66,20902.98,20902.98,315430000,1208.1,1209.04,1198.96,1200.04,0.66
2017-03-13,1226.42,1249.02,1215.43,1242.46,5637.36,6963555.14,1235.25,2.4,20899.28,20926.06,20845.71,20881.48,20881.48,289260000,1208.1,1209.04,1198.96,1200.04,0.66
2017-03-14,1242.46,1260,1226.5,1245.86,5745.5,7156458.55,1245.58,2.4,20848.6,20874,20786.31,20837.37,20837.37,246820000,1206.23,1211.17,1202.05,1202.29,0.66
2017-03-15,1245.82,1260,1238.32,1257.32,3930.5,4920843.36,1251.96,2.4,20874.78,20977.47,20859.6,20950.1,20950.1,306590000,1202.13,1207.48,1197.5,1199.2,0.66
2017-03-16,1258.75,1258.96,1130,1172.62,15246.55,18265147.56,1197.99,2.4,20969.27,21000.11,20893.5,20934.55,20934.55,264360000,1199.4,1221.8,1197.97,1218.96,0.91
2017-03-17,1172,1173.23,1063,1071.02,16704.57,18711161.79,1120.12,2.4,20965.37,20980.51,20911.07,20914.62,20914.62,535280000,1219.17,1233.11,1218.82,1226.48,0.91
2017-03-18,1068.16,1099,944.36,969.4,21292.6,21545879.41,1011.89,2.4,20965.37,20980.51,20911.07,20914.62,20914.62,535280000,1219.17,1233.11,1218.82,1226.48,0.91
2017-03-19,969.4,1063.7,969.4,1017.97,12201.86,12333561.01,1010.79,2.4,20965.37,20980.51,20911.07,20914.62,20914.62,535280000,1219.17,1233.11,1218.82,1226.48,0.91
2017-03-20,1012.88,1053,1010.01,1035.96,7497.91,7764665.81,1035.58,2.4,20916.27,20955.45,20885.7,20905.86,20905.86,253610000,1230.78,1235.54,1229.51,1234.52,0.91
2017-03-21,1036.23,1117.9,1034.92,1114.39,11125.5,12068049.72,1084.72,2.4,20956.33,20970.04,20653.26,20668.01,20668.01,369320000,1234.51,1247.5,1227.08,1245.7,0.91
2017-03-22,1114.39,1114.39,988,1037.56,14521.26,15061002.63,1037.17,2.4,20640.42,20686.21,20578.95,20661.3,20661.3,325090000,1245.41,1251.32,1244.2,1247.35,0.91
2017-03-23,1037.6,1054.4,1010.69,1029.65,5917,6134595.75,1036.78,2.4,20645.07,20757.89,20618.62,20656.58,20656.58,280050000,1247.63,1252.95,1243.03,1244.86,0.91
2017-03-24,1030.84,1032,920,929.06,16072.42,15697051.68,976.65,2.4,20674.45,20718.33,20529.67,20596.72,20596.72,292980000,1245.03,1251.76,1241.05,1245.02,0.91
2017-03-25,928.1,963.36,891.33,956.02,13507.44,12469646.95,923.17,2.4,20674.45,20718.33,20529.67,20596.72,20596.72,292980000,1245.03,1251.76,1241.05,1245.02,0.91
2017-03-26,956.02,997,937.52,960,9012.92,8743359.97,970.09,2.4,20674.45,20718.33,20529.67,20596.72,20596.72,292980000,1245.03,1251.76,1241.05,1245.02,0.91
2017-03-27,959.08,1043,952.95,1039.92,8687.09,8753826.09,1007.68,2.4,20488.35,20578.46,20412.8,20550.98,20550.98,269380000,1252.51,1260.99,1251.67,1254.15,0.91
2017-03-28,1039.09,1068.26,1014.9,1043.99,9115.52,9538479.55,1046.4,2.4,20542.14,20735.61,20520.1,20701.5,20701.5,299670000,1253.55,1258.26,1248.26,1251.05,0.91
2017-03-29,1042.83,1059.43,1008.16,1035.96,9379.72,9675900.4,1031.58,2.4,20675.75,20684.73,20625.03,20659.32,20659.32,238320000,1253.55,1258.26,1248.26,1251.05,0.91
2017-03-30,1037.29,1050.17,1017.14,1033.7,8645.38,8919386.18,1031.69,2.4,20662.79,20753.78,20643.6,20728.49,20728.49,270900000,1251.07,1254.67,1247.7,1253.22,0.91
2017-03-31,1033.79,1081,1031.43,1070.31,12058.79,12711331.62,1054.11,2.4,20700.34,20722.59,20660.68,20663.22,20663.22,303770000,1252.93,1256.2,1242.81,1243.56,0.82
2017-04-01,1071.34,1097,1061.64,1083.94,5209.13,5617315.77,1078.36,2.2,20700.34,20722.59,20660.68,20663.22,20663.22,303770000,1252.93,1256.2,1242.81,1243.56,0.82
2017-04-02,1083.95,1100,1066.49,1078.01,7639.9,8274688.32,1083.09,2.2,20700.34,20722.59,20660.68,20663.22,20663.22,303770000,1252.93,1256.2,1242.81,1243.56,0.82
2017-04-03,1076.59,1152,1076.19,1144.77,11076.86,12487637.63,1127.36,2.2,20665.17,20692.34,20517.82,20650.21,20650.21,285670000,1252.93,1256.2,1242.81,1243.56,0.91
2017-04-04,1146.42,1162.93,1118.85,1143,7420.87,8471842.7,1141.62,2.2,20634.94,20701.29,20605.3,20689.24,20689.24,237390000,1249.61,1255.26,1244.65,1254.59,0.91
2017-04-05,1143,1145,1111,1134.58,5588.98,6299621.45,1127.15,2.2,20745.06,20887.5,20639.55,20648.15,20648.15,284980000,1254.7,1261.13,1253.7,1255.71,0.91
2017-04-06,1134.86,1201.37,1134.36,1190.85,9134.3,10690571.43,1170.38,2.2,20653.77,20746.46,20612.17,20662.95,20662.95,251720000,1255.64,1257.13,1244.33,1256.25,0.91
2017-04-07,1190.72,1202,1176,1190.66,5450.27,6486716.5,1190.16,2.2,20647.81,20726.07,20606.95,20656.1,20656.1,219730000,1256.7,1259,1250.11,1251.67,0.91
2017-04-08,1190.66,1197.3,1166.66,1184.03,2720.8,3224244.36,1185.04,2.2,20647.81,20726.07,20606.95,20656.1,20656.1,219730000,1256.7,1259,1250.11,1251.67,0.91
2017-04-09,1184.05,1216.87,1173.98,1206.2,4817.42,5764973.91,1196.69,2.2,20647.81,20726.07,20606.95,20656.1,20656.1,219730000,1256.7,1259,1250.11,1251.67,0.91
2017-04-10,1205.2,1219.71,1195,1209.25,3656.82,4416613.87,1207.78,2.2,20668.22,20750.33,20614.86,20658.02,20658.02,230480000,1256.7,1259,1250.11,1251.67,0.91
2017-04-11,1209.99,1229,1198.02,1218.99,3487.75,4229830.76,1212.77,2.2,20644.32,20660.03,20512.56,20651.3,20651.3,255120000,1254.18,1257.05,1247.24,1255.92,0.91
2017-04-12,1218.99,1224.57,1208,1212.17,3475.19,4224875.8,1215.72,2.2,20637.95,20642.54,20553.03,20591.86,20591.86,267670000,1255.93,1275.18,1253.53,1274.7,0.91
2017-04-13,1212.16,1219.45,1141,1172.91,7135.3,8410788.79,1178.76,2.2,20561.69,20612.27,20453.25,20453.25,20453.25,235810000,1285.93,1288.61,1282.1,1287.43,0.91
2017-04-14,1172.56,1193,1142,1170.34,8982.77,10475652.88,1166.19,2.2,20561.69,20612.27,20453.25,20453.25,20453.25,235810000,1286.2,1288.5,1286.2,1287.43,0.91
2017-04-15,1169.53,1192.5,1165,1173.45,1804.45,2128067.82,1179.34,2.2,20561.69,20612.27,20453.25,20453.25,20453.25,235810000,1286.2,1288.5,1286.2,1287.43,0.91
2017-04-16,1171,1179.3,1150,1162.31,2663.99,3094769.46,1161.7,2.2,20561.69,20612.27,20453.25,20453.25,20453.25,235810000,1286.2,1288.5,1286.2,1287.43,0.91
2017-04-17,1162.31,1192.5,1161,1176.54,3568.83,4210491.81,1179.8,2.2,20484.75,20644.41,20484.75,20636.92,20636.92,229240000,1293.86,1295.52,1281.56,1284.2,0.91
2017-04-18,1176.59,1210,1175.95,1202.58,5514.18,6636782.79,1203.58,2.2,20561.39,20600.12,20462.28,20523.28,20523.28,263180000,1284.18,1292.33,1279.66,1289.08,0.91
2017-04-19,1202.59,1209.99,1190,1203.98,6046.52,7247878.76,1198.69,2.2,20503.52,20546.69,20379.55,20404.49,20404.49,294790000,1289.3,1289.97,1275.9,1278.77,0.91
2017-04-20,1203.98,1243.88,1201.66,1234.19,5972.94,7302307.33,1222.57,2.2,20406.68,20629.78,20406.68,20578.71,20578.71,312440000,1279.26,1283.5,1277.02,1281.4,0.91
2017-04-21,1234.93,1252.32,1231.65,1243.61,5023.04,6236859.58,1241.65,2.2,20578.1,20601.4,20505.33,20547.76,20547.76,369600000,1281.33,1288.07,1278.7,1284.55,0.91
2017-04-22,1243.6,1247.15,1199,1233.2,4173.28,5126960.21,1228.52,2.2,20578.1,20601.4,20505.33,20547.76,20547.76,369600000,1281.33,1288.07,1278.7,1284.55,0.91
2017-04-23,1231.85,1248.99,1223.42,1241.99,2604.72,3219987.14,1236.21,2.2,20578.1,20601.4,20505.33,20547.76,20547.76,369600000,1281.33,1288.07,1278.7,1284.55,0.91
2017-04-24,1242,1254,1234,1253.58,3048.69,3788507.32,1242.67,2.2,20723.59,20792.2,20723.59,20763.89,20763.89,342400000,1281.33,1288.07,1278.7,1284.55,0.91
2017-04-25,1253.57,1280,1251.07,1269,5249.77,6651231.27,1266.96,2.2,20915.51,21026.97,20909.38,20996.12,20996.12,348180000,1269.89,1277.27,1267.04,1275.95,0.91
2017-04-26,1271.4,1330,1265,1287.99,8707.64,11266221.16,1293.83,2.2,21009.95,21070.9,20972.27,20975.09,20975.09,328550000,1275.92,1278.22,1262.37,1263.7,0.91
2017-04-27,1287.92,1342.02,1285,1331.53,6669.99,8810060.91,1320.85,2.2,20991.12,21005.8,20935.8,20981.33,20981.33,305690000,1263.62,1272.2,1260.63,1268.33,0.91
2017-04-28,1331,1347.02,1299,1330.7,8234.28,10882526.4,1321.61,2.2,20987.39,20987.76,20926.75,20940.51,20940.51,329990000,1268.45,1268.45,1261.74,1264.32,0.83
2017-04-29,1333.93,1342.8,1316,1333,3927.45,5226089.45,1330.66,2.2,20987.39,20987.76,20926.75,20940.51,20940.51,329990000,1268.45,1268.45,1261.74,1264.32,0.83
2017-04-30,1336.77,1356,1315.68,1350.21,3536.18,4718587.81,1334.38,2.2,20987.39,20987.76,20926.75,20940.51,20940.51,329990000,1268.45,1268.45,1261.74,1264.32,0.83
2017-05-01,1348.88,1425,1341.22,1390.86,8604.41,11923132.22,1385.7,1.9,20962.73,20976.62,20898.38,20913.46,20913.46,288160000,1268.45,1268.45,1261.74,1264.32,0.91
2017-05-02,1390.86,1481.73,1388,1447.75,8920.69,12836209.77,1438.93,1.9,20941.19,20960.92,20904.06,20949.89,20949.89,338810000,1270.91,1271.17,1254.4,1256.53,0.91
2017-05-03,1447.75,1516.04,1431.02,1503.22,11077.59,16380266.84,1478.69,1.9,20915,20972.74,20874.18,20957.9,20957.9,310920000,1256.02,1257.71,1252.33,1256.52,0.91
2017-05-04,1503.25,1623.01,1444.94,1537.23,19548.53,30115422.58,1540.55,1.9,20987.83,20990.79,20847.95,20951.47,20951.47,274720000,1256.5,1256.84,1236.85,1238.2,0.91
2017-05-05,1537.36,1609,1495,1514.9,15603.68,24257672.5,1554.61,1.9,20929.04,21006.94,20905,21006.94,21006.94,260960000,1237.78,1241.34,1225.94,1228.14,0.91
2017-05-06,1515.39,1578.97,1505,1558.02,7901.14,12179087.26,1541.43,1.9,20929.04,21006.94,20905,21006.94,21006.94,260960000,1237.78,1241.34,1225.94,1228.14,0.91
2017-05-07,1554.04,1565,1525,1554.01,7667.79,11809645.33,1540.16,1.9,20929.04,21006.94,20905,21006.94,21006.94,260960000,1237.78,1241.34,1225.94,1228.14,0.91
2017-05-08,1554.38,1653.97,1554.38,1649.54,19262.35,30652223.06,1591.3,1.9,20991.26,21017.89,20971.05,21012.28,21012.28,276150000,1227.3,1236.61,1226.01,1226.64,0.91
2017-05-09,1649.55,1760.4,1616.05,1720.28,16807.73,28741490.64,1710.02,1.9,21022.28,21046.85,20938.04,20975.78,20975.78,273000000,1227.66,1228.65,1210.5,1223.9,0.91
2017-05-10,1720.26,1794.21,1682,1772.58,11265.38,19697560.66,1748.5,1.9,20958.49,20976.28,20884.15,20943.11,20943.11,283340000,1223.8,1225.63,1217.76,1218.87,0.91
2017-05-11,1774.52,1892,1745.01,1828.45,14740.22,26997283.11,1831.54,1.9,20925.72,20933.36,20798.9,20919.42,20919.42,287680000,1218.9,1227.09,1217.8,1225.27,0.91
2017-05-12,1830.85,1832,1650,1691.51,17062.84,29856372.54,1749.79,1.9,20893.19,20916.1,20869.74,20896.61,20896.61,288500000,1225.22,1231.77,1224.57,1228.45,0.91
2017-05-13,1690.33,1785.82,1601.46,1776.89,10532.23,17797259.46,1689.79,1.9,20893.19,20916.1,20869.74,20896.61,20896.61,288500000,1225.22,1231.77,1224.57,1228.45,0.91
2017-05-14,1776.8,1815,1753,1784,4816.73,8585557.39,1782.44,1.9,20893.19,20916.1,20869.74,20896.61,20896.61,288500000,1225.22,1231.77,1224.57,1228.45,0.91
2017-05-15,1782.3,1784,1682.56,1705.48,13316.8,22951575.79,1723.51,1.9,20923.63,21000.83,20923.63,20981.94,20981.94,313170000,1229.36,1237.09,1227.23,1231.27,0.91
2017-05-16,1706.07,1750,1641.22,1700.01,16554.09,28255380.02,1706.85,1.9,20984.48,21033.53,20932.88,20979.75,20979.75,311580000,1231.37,1238.97,1230.55,1237.98,0.91
2017-05-17,1700.01,1840.42,1670.01,1782.99,17797.32,31598676.87,1775.47,1.9,20846.17,20846.17,20601.08,20606.93,20606.93,423200000,1237.66,1263.06,1237.66,1261.58,0.91
2017-05-18,1779,1881.8,1766.33,1878.99,11916.12,21766168.13,1826.61,1.9,20579.65,20759.2,20553.45,20663.02,20663.02,422590000,1237.66,1263.06,1237.66,1261.58,0.91
2017-05-19,1879,1969.99,1874.99,1958,14124.62,27218796.92,1927.05,1.9,20698.28,20857.13,20687.94,20804.84,20804.84,365180000,1260.88,1264.92,1246.5,1247.18,0.91
2017-05-20,1959.09,2021,1914,2013.99,12309.95,24248476.49,1969.83,1.9,20698.28,20857.13,20687.94,20804.84,20804.84,365180000,1260.88,1264.92,1246.5,1247.18,0.91
2017-05-21,2013.99,2063.11,1961.52,2017.55,6755.83,13647083.74,2020.04,1.9,20698.28,20857.13,20687.94,20804.84,20804.84,365180000,1260.88,1264.92,1246.5,1247.18,0.91
2017-05-22,2017.55,2230.34,2001,2099.97,16338.54,34535101.53,2113.72,1.9,20867.77,20914.26,20860.16,20894.83,20894.83,276120000,1260.88,1264.92,1246.5,1247.18,0.91
2017-05-23,2088.76,2275,2088.45,2264.23,14138.92,31139771.52,2202.42,1.9,20908.67,20961.14,20896.22,20937.91,20937.91,244950000,1257.3,1262.63,1251.9,1261.57,0.91
2017-05-24,2265.9,2481.75,2264.64,2420.29,22144.6,52782234.68,2383.53,1.9,20949.21,21022.82,20933.58,21012.42,21012.42,283180000,1261.9,1263.85,1250.8,1252.34,0.91
2017-05-25,2420.29,2760.1,2221,2292.53,32964.76,83028907.05,2518.72,1.9,21062.96,21112.32,21051.41,21082.95,21082.95,268970000,1252.27,1259.15,1248.02,1257.59,0.91
2017-05-26,2277.01,2599.12,2060,2279.82,28326.82,66466402.58,2346.41,1.9,21070.15,21092.82,21050.49,21080.28,21080.28,208000000,1257.57,1259.68,1254.1,1255.98,0.91
2017-05-27,2280.7,2339.94,1850,2042,26216.28,54113571.78,2064.12,1.9,21070.15,21092.82,21050.49,21080.28,21080.28,208000000,1257.57,1259.68,1254.1,1255.98,0.91
2017-05-28,2042.89,2313.96,2041.48,2178.81,15375.22,33655092.72,2188.92,1.9,21070.15,21092.82,21050.49,21080.28,21080.28,208000000,1257.57,1259.68,1254.1,1255.98,0.91
2017-05-29,2172.54,2350,2110,2292.1,12129.28,27376000.71,2257.02,1.9,21070.15,21092.82,21050.49,21080.28,21080.28,208000000,1257.57,1259.68,1254.1,1255.98,0.91
2017-05-30,2290.18,2339.08,2160,2203.51,13888.85,31434633.58,2263.3,1.9,21045.49,21063.62,21009.6,21029.47,21029.47,242810000,1267.82,1268.76,1265.47,1267.23,0.91
2017-05-31,2201.7,2334,2154.28,2298.01,16279.29,36862481.13,2264.38,1.9,21048.46,21051.7,20942.57,21008.65,21008.65,371580000,1267.3,1270.5,1259.9,1261.9,0.83
2017-06-01,2298.01,2456.39,2296.81,2413.63,18401.66,43990417.87,2390.57,1.6,21030.55,21144.18,20994.22,21144.18,21144.18,276730000,1261.89,1275.5,1259.7,1269.16,0.91
2017-06-02,2413.58,2489,2370.03,2488.94,12428.7,30186115.46,2428.74,1.6,21142.09,21225.04,21129.56,21206.29,21206.29,329700000,1265.61,1279.56,1259.82,1279.07,0.91
2017-06-03,2488.94,2584.34,2445,2540.94,10810.58,27295110.64,2524.85,1.6,21142.09,21225.04,21129.56,21206.29,21206.29,329700000,1265.61,1279.56,1259.82,1279.07,0.91
2017-06-04,2538.1,2569,2460,2530.27,8828.62,22263365.05,2521.73,1.6,21142.09,21225.04,21129.56,21206.29,21206.29,329700000,1265.61,1279.56,1259.82,1279.07,0.91
2017-06-05,2530.27,2699.35,2525.28,2698,12221.44,31919212.32,2611.74,1.6,21195.03,21224.41,21168.69,21184.04,21184.04,269790000,1280.76,1283.28,1277.89,1280.11,0.91
2017-06-06,2698,2933,2689.4,2880.74,26695.67,75249106.78,2818.78,1.6,21145.48,21180.47,21118.46,21136.23,21136.23,283550000,1280.38,1295.82,1279.8,1294.32,0.91
2017-06-07,2875.71,2893.28,2612.5,2683.03,16967.04,47205426.44,2782.18,1.6,21171.57,21189.84,21113.31,21173.69,21173.69,273400000,1293.77,1294.24,1282.78,1287.29,0.91
2017-06-08,2680.24,2815,2613.13,2806,13251.41,36430027.3,2749.14,1.6,21169.76,21265.69,21138.16,21182.53,21182.53,330330000,1287,1288.92,1271.83,1277.76,0.91
2017-06-09,2805.46,2868.23,2780.43,2822.32,8036.31,22701156.24,2824.82,1.6,21208.96,21305.35,21159.45,21271.97,21271.97,397200000,1277.63,1280.1,1265.13,1266.68,0.91
2017-06-10,2818,2912.98,2800,2899.99,9593.36,27434766.12,2859.77,1.6,21208.96,21305.35,21159.45,21271.97,21271.97,397200000,1277.63,1280.1,1265.13,1266.68,0.91
2017-06-11,2899.01,2967.46,2861.53,2954.22,6830.61,19889995.68,2911.89,1.6,21208.96,21305.35,21159.45,21271.97,21271.97,397200000,1277.63,1280.1,1265.13,1266.68,0.91
2017-06-12,2954.23,2980,2480.03,2667.06,31534.95,85799286.22,2720.77,1.6,21259.95,21277.08,21186.15,21235.67,21235.67,528080000,1277.63,1280.1,1265.13,1266.68,0.91
2017-06-13,2656.97,2783.62,2638.62,2703.02,16275.83,44217458.2,2716.76,1.6,21256.83,21332.77,21256.83,21328.47,21328.47,323510000,1266.97,1270.23,1263.9,1265.59,0.91
2017-06-14,2705.99,2801,2320,2450,29478.82,76114991.86,2582.02,1.6,21342.71,21391.97,21294.09,21374.56,21374.56,295090000,1265.43,1268.95,1259.76,1266.82,0.91
2017-06-15,2451.42,2516.2,2120,2424.91,36751.09,84952914.56,2311.58,1.6,21291.69,21367.28,21261.87,21359.9,21359.9,317200000,1266.86,1281.4,1257.47,1262.89,1.16
2017-06-16,2424.96,2540,2307.66,2484.68,13802.39,33831741.34,2451.15,1.6,21335.93,21384.42,21308.01,21384.28,21384.28,603260000,1263.16,1266.47,1251.8,1254.83,1.16
2017-06-17,2484.68,2674.4,2420.53,2630,11142.99,28569796.41,2563.93,1.6,21335.93,21384.42,21308.01,21384.28,21384.28,603260000,1263.16,1266.47,1251.8,1254.83,1.16
2017-06-18,2630.06,2665,2460.62,2516.98,9424.23,24023680.66,2549.14,1.6,21335.93,21384.42,21308.01,21384.28,21384.28,603260000,1263.16,1266.47,1251.8,1254.83,1.16
2017-06-19,2516.98,2598,2480.96,2598,10570.67,27011860.51,2555.36,1.6,21444.75,21528.99,21436.08,21528.99,21528.99,289400000,1263.16,1266.47,1251.8,1254.83,1.16
2017-06-20,2598,2783,2581,2740,15891.7,42538164.74,2676.75,1.6,21521.25,21535.03,21464.24,21467.14,21467.14,310200000,1255.08,1255.53,1243.1,1243.99,1.16
2017-06-21,2734.03,2789,2611,2657.04,15676.32,42304860.31,2698.65,1.6,21466.39,21492.62,21390,21410.03,21410.03,292500000,1244.26,1260.9,1241.8,1244.93,1.16
2017-06-22,2658.67,2740,2594.61,2713.48,10792.79,28955845.86,2682.89,1.6,21407.98,21456.47,21394.81,21397.29,21397.29,270680000,1244.76,1247.85,1241.55,1247,1.16
2017-06-23,2713.48,2745,2657.46,2685.05,8232.48,22348019.56,2714.62,1.6,21380.92,21421.79,21333.89,21394.76,21394.76,368400000,1248.11,1254.71,1246.98,1252.33,1.16
2017-06-24,2685.05,2724.96,2512.13,2557.66,13342.82,34944802.73,2619,1.6,21380.92,21421.79,21333.89,21394.76,21394.76,368400000,1248.11,1254.71,1246.98,1252.33,1.16
2017-06-25,2557.66,2635.72,2432,2502.03,10339.57,26249953.89,2538.78,1.6,21380.92,21421.79,21333.89,21394.76,21394.76,368400000,1248.11,1254.71,1246.98,1252.33,1.16
2017-06-26,2502.26,2550.03,2315.01,2421.22,22094.21,54096000.65,2448.42,1.6,21434.68,21506.21,21381.25,21409.55,21409.55,241880000,1257.62,1257.97,1237.09,1242.73,1.16
2017-06-27,2421.21,2565,2291,2565,19129.6,45774590.05,2392.87,1.6,21411.19,21440.6,21310.66,21310.66,21310.66,292170000,1242.92,1252.96,1241.48,1248.43,1.16
2017-06-28,2565,2593,2468.01,2559.9,12274.55,31106035.77,2534.19,1.6,21372.36,21478.75,21372.36,21454.61,21454.61,271510000,1248.38,1254.14,1248,1250.65,1.16
2017-06-29,2550.99,2594.78,2500.31,2541.59,8125.38,20771078.34,2556.32,1.6,21487.38,21487.38,21197.08,21287.03,21287.03,336750000,1250.45,1253.11,1239.9,1246.71,1.16
2017-06-30,2538.41,2564.58,2451,2465.49,8715.72,21948643.03,2518.28,1.6,21348.6,21426.12,21325.08,21349.63,21349.63,313260000,1246.28,1248.2,1240,1241.57,1.06
2017-07-01,2465.48,2517.11,2390,2412.41,8885.89,21750491.24,2447.76,1.7,21348.6,21426.12,21325.08,21349.63,21349.63,313260000,1246.28,1248.2,1240,1241.57,1.06
2017-07-02,2421.3,2528.72,2374.34,2504.37,8744.53,21386273.68,2445.67,1.7,21348.6,21426.12,21325.08,21349.63,21349.63,313260000,1246.28,1248.2,1240,1241.57,1.06
2017-07-03,2504.81,2595,2472.68,2550.47,11520.71,29213705.74,2535.76,1.7,21392.3,21562.75,21391.71,21479.27,21479.27,186810000,1241.63,1242.13,1218,1222.48,1.16
2017-07-04,2540.07,2639.47,2540.07,2596.12,9662.76,25107482.88,2598.38,1.7,21392.3,21562.75,21391.71,21479.27,21479.27,186810000,1222.18,1226.32,1220.81,1225.05,1.16
